StudentId,Time,Type,Action
bde7,"17/11/22, 15:30",System,Course viewed
bde7,"17/11/22, 15:30",System,Course viewed
d1d7,"17/11/22, 15:27",System,Course viewed
f517,"17/11/22, 15:23",System,Course viewed
f517,"17/11/22, 15:22",Kaltura Video Resource,Video resource viewed
f517,"17/11/22, 15:21",System,Course viewed
cd9e,"17/11/22, 15:16",System,Course viewed
b0af,"17/11/22, 15:16",Kaltura Video Resource,Video resource viewed
b0af,"17/11/22, 15:16",System,Course viewed
cd9e,"17/11/22, 15:16",Turnitin Assignment 2,List Submissions
cd9e,"17/11/22, 15:15",System,Course viewed
cad7,"17/11/22, 15:05",System,Course viewed
b0af,"17/11/22, 15:05",Turnitin Assignment 2,List Submissions
b0af,"17/11/22, 15:05",System,Course viewed
b0af,"17/11/22, 15:05",Folder,Course module viewed
b0af,"17/11/22, 15:05",System,Course viewed
b0af,"17/11/22, 15:05",Turnitin Assignment 2,List Submissions
b0af,"17/11/22, 15:04",System,Course viewed
cad7,"17/11/22, 15:04",Turnitin Assignment 2,List Submissions
cad7,"17/11/22, 15:04",System,Course viewed
8de1,"17/11/22, 15:02",System,Course viewed
5867,"17/11/22, 15:00",Turnitin Assignment 2,List Submissions
5867,"17/11/22, 15:00",Turnitin Assignment 2,List Submissions
5867,"17/11/22, 15:00",Turnitin Assignment 2,List Submissions
5867,"17/11/22, 15:00",System,Course viewed
8de1,"17/11/22, 14:55",Folder,Course module viewed
edfc,"17/11/22, 14:52",System,Course viewed
efb4,"17/11/22, 14:37",Folder,Course module viewed
efb4,"17/11/22, 14:37",Folder,Course module viewed
efb4,"17/11/22, 14:36",System,Course viewed
efb4,"17/11/22, 14:36",Quiz,Course module viewed
efb4,"17/11/22, 14:35",System,Course viewed
2f08,"17/11/22, 14:33",Kaltura Video Resource,Video resource viewed
2f08,"17/11/22, 14:33",System,Course viewed
efb4,"17/11/22, 14:26",Folder,Course module viewed
8976,"17/11/22, 14:26",System,Course viewed
2f08,"17/11/22, 14:23",Quiz,Quiz attempt reviewed
efb4,"17/11/22, 14:23",System,Course viewed
2f08,"17/11/22, 14:23",Quiz,Course module viewed
efb4,"17/11/22, 14:23",Quiz,Quiz attempt reviewed
efb4,"17/11/22, 14:23",Quiz,Course module viewed
efb4,"17/11/22, 14:23",System,Course viewed
8de1,"17/11/22, 14:22",System,Course viewed
efb4,"17/11/22, 14:22",Quiz,Quiz attempt reviewed
efb4,"17/11/22, 14:22",Quiz,Course module viewed
8de1,"17/11/22, 14:22",Quiz,Course module viewed
efb4,"17/11/22, 14:22",System,Course viewed
2f08,"17/11/22, 14:22",System,Course viewed
8de1,"17/11/22, 14:22",System,Course viewed
efb4,"17/11/22, 14:22",Quiz,Quiz attempt reviewed
efb4,"17/11/22, 14:22",Quiz,Course module viewed
efb4,"17/11/22, 14:22",System,Course viewed
efb4,"17/11/22, 14:21",Quiz,Quiz attempt reviewed
efb4,"17/11/22, 14:21",Quiz,Course module viewed
efb4,"17/11/22, 14:21",System,Course viewed
efb4,"17/11/22, 14:20",Quiz,Quiz attempt reviewed
efb4,"17/11/22, 14:20",Quiz,Course module viewed
efb4,"17/11/22, 14:20",System,Course viewed
8de1,"17/11/22, 14:20",Page,Course module viewed
8de1,"17/11/22, 14:19",System,Course viewed
efb4,"17/11/22, 14:19",Quiz,Quiz attempt reviewed
efb4,"17/11/22, 14:19",Quiz,Course module viewed
efb4,"17/11/22, 14:19",System,Course viewed
5867,"17/11/22, 14:03",Kaltura Video Resource,Video resource viewed
5867,"17/11/22, 14:03",System,Course viewed
d1d7,"17/11/22, 13:38",Folder,Course module viewed
d1d7,"17/11/22, 13:38",System,Course viewed
d1d7,"17/11/22, 13:38",System,Course viewed
584e,"17/11/22, 13:38",Turnitin Assignment 2,List Submissions
584e,"17/11/22, 13:37",System,Course viewed
b0af,"17/11/22, 13:36",Kaltura Video Resource,Video resource viewed
2f08,"17/11/22, 13:32",Folder,Course module viewed
2f08,"17/11/22, 13:32",System,Course viewed
2f08,"17/11/22, 13:32",Folder,Course module viewed
2f08,"17/11/22, 13:32",System,Course viewed
2f08,"17/11/22, 13:31",Kaltura Video Resource,Video resource viewed
2f08,"17/11/22, 13:31",Folder,Course module viewed
2f08,"17/11/22, 13:31",System,Course viewed
2f08,"17/11/22, 13:31",System,Course viewed
2f08,"17/11/22, 13:27",Folder,Course module viewed
2f08,"17/11/22, 13:26",System,Course viewed
5867,"17/11/22, 13:20",Folder,Course module viewed
5867,"17/11/22, 13:20",System,Course viewed
b0af,"17/11/22, 13:12",Kaltura Video Resource,Video resource viewed
b0af,"17/11/22, 13:10",Folder,Course module viewed
b0af,"17/11/22, 13:10",Turnitin Assignment 2,List Submissions
b0af,"17/11/22, 13:10",System,Course viewed
b0af,"17/11/22, 13:09",System,Course viewed
d1d7,"17/11/22, 12:44",Folder,Course module viewed
d1d7,"17/11/22, 12:44",System,Course viewed
d1d7,"17/11/22, 12:43",System,Course user report viewed
d1d7,"17/11/22, 12:42",Quiz,Course module viewed
d1d7,"17/11/22, 12:41",System,Course viewed
d1d7,"17/11/22, 12:41",System,Course viewed
d1d7,"17/11/22, 12:40",Folder,Course module viewed
d1d7,"17/11/22, 12:38",System,Course viewed
d1d7,"17/11/22, 12:37",Scheduler,Scheduler booking form viewed
d1d7,"17/11/22, 12:37",Scheduler,Scheduler booking form viewed
d1d7,"17/11/22, 12:36",Scheduler,Scheduler booking form viewed
d1d7,"17/11/22, 12:36",System,Course viewed
d1d7,"17/11/22, 12:36",System,Course viewed
646b,"17/11/22, 12:31",Kaltura Video Resource,Video resource viewed
7bf9,"17/11/22, 12:18",System,User profile viewed
646b,"17/11/22, 12:17",Folder,Course module viewed
646b,"17/11/22, 12:05",System,Course viewed
646b,"17/11/22, 12:05",Turnitin Assignment 2,List Submissions
646b,"17/11/22, 12:05",System,Course viewed
5e07,"17/11/22, 11:51",System,User list viewed
5e07,"17/11/22, 11:51",User report,Grade user report viewed
5e07,"17/11/22, 11:51",System,Course viewed
6484,"17/11/22, 11:22",System,Course viewed
6484,"17/11/22, 11:22",Turnitin Assignment 2,List Submissions
6484,"17/11/22, 11:22",System,Course viewed
1665,"17/11/22, 10:29",System,Course viewed
646b,"17/11/22, 09:14",User report,Grade user report viewed
646b,"17/11/22, 09:14",System,Course viewed
aca3,"17/11/22, 07:31",Turnitin Assignment 2,List Submissions
aca3,"17/11/22, 07:31",System,Course viewed
631b,"17/11/22, 05:22",Turnitin Assignment 2,List Submissions
f517,"17/11/22, 00:18",System,Course viewed
f517,"17/11/22, 00:18",Quiz,Quiz attempt reviewed
f517,"17/11/22, 00:18",Quiz,Quiz attempt reviewed
6484,"17/11/22, 00:04",Turnitin Assignment 2,List Submissions
6484,"17/11/22, 00:04",System,Course viewed
6cd6,"16/11/22, 22:57",Folder,Course module viewed
6cd6,"16/11/22, 22:56",System,Course viewed
6cd6,"16/11/22, 22:56",System,Course viewed
6cd6,"16/11/22, 22:49",Kaltura Video Resource,Video resource viewed
6cd6,"16/11/22, 22:44",System,Course viewed
6cd6,"16/11/22, 22:43",Folder,Course module viewed
6cd6,"16/11/22, 22:43",Folder,Course module viewed
6cd6,"16/11/22, 22:43",System,Course viewed
6cd6,"16/11/22, 22:39",Kaltura Video Resource,Video resource viewed
6fec,"16/11/22, 22:31",Folder,Course module viewed
6fec,"16/11/22, 22:31",System,Course viewed
6fec,"16/11/22, 22:12",Folder,Course module viewed
6fec,"16/11/22, 22:12",System,Course viewed
6fec,"16/11/22, 22:12",Folder,Course module viewed
6fec,"16/11/22, 22:12",System,Course viewed
6cd6,"16/11/22, 22:09",Kaltura Video Resource,Video resource viewed
6fec,"16/11/22, 21:51",Folder,Course module viewed
6fec,"16/11/22, 21:50",System,Course viewed
6fec,"16/11/22, 21:50",Folder,Course module viewed
6fec,"16/11/22, 21:50",System,Course viewed
584e,"16/11/22, 21:46",Turnitin Assignment 2,List Submissions
6cd6,"16/11/22, 21:42",Kaltura Video Resource,Video resource viewed
6fec,"16/11/22, 20:59",Folder,Course module viewed
8f47,"16/11/22, 20:59",Turnitin Assignment 2,List Submissions
8f47,"16/11/22, 20:59",System,Course viewed
6fec,"16/11/22, 20:48",Folder,Course module viewed
e744,"16/11/22, 20:25",Folder,Course module viewed
6cd6,"16/11/22, 20:17",Folder,Course module viewed
6cd6,"16/11/22, 20:17",Kaltura Video Resource,Video resource viewed
6cd6,"16/11/22, 20:16",System,Course viewed
6fec,"16/11/22, 20:10",Folder,Course module viewed
6fec,"16/11/22, 20:10",System,Course viewed
6fec,"16/11/22, 20:10",Folder,Course module viewed
6fec,"16/11/22, 20:10",System,Course viewed
020c,"16/11/22, 20:01",Folder,Course module viewed
020c,"16/11/22, 20:01",System,Course viewed
a8b5,"16/11/22, 19:44",Quiz,Course module viewed
e18b,"16/11/22, 19:43",Page,Course module viewed
e18b,"16/11/22, 19:43",System,Course viewed
9f15,"16/11/22, 19:42",Quiz,Quiz attempt reviewed
9f15,"16/11/22, 19:41",Quiz,Course module viewed
9f15,"16/11/22, 19:41",System,Course viewed
6cd6,"16/11/22, 19:41",Quiz,Course module viewed
9f15,"16/11/22, 19:41",System,Course viewed
6cd6,"16/11/22, 19:41",System,Course viewed
1e4f,"16/11/22, 19:40",Quiz,Quiz attempt reviewed
1e4f,"16/11/22, 19:40",Quiz,Course module viewed
1e4f,"16/11/22, 19:40",System,Course viewed
1e4f,"16/11/22, 19:40",Quiz,Quiz attempt reviewed
1e4f,"16/11/22, 19:40",Quiz,Course module viewed
1e4f,"16/11/22, 19:39",System,Course viewed
b0af,"16/11/22, 19:39",Quiz,Quiz attempt reviewed
b0af,"16/11/22, 19:39",Quiz,Course module viewed
1e4f,"16/11/22, 19:39",Quiz,Quiz attempt reviewed
b0af,"16/11/22, 19:39",System,Course viewed
1e4f,"16/11/22, 19:39",Quiz,Course module viewed
1e4f,"16/11/22, 19:39",System,Course viewed
584e,"16/11/22, 19:38",Turnitin Assignment 2,List Submissions
1e4f,"16/11/22, 19:38",Quiz,Quiz attempt reviewed
1e4f,"16/11/22, 19:38",Quiz,Course module viewed
1e4f,"16/11/22, 19:37",System,Course viewed
1e4f,"16/11/22, 19:37",Quiz,Course module viewed
3914,"16/11/22, 19:33",System,Course viewed
3914,"16/11/22, 19:33",Folder,Course module viewed
3914,"16/11/22, 19:32",System,Course viewed
1e4f,"16/11/22, 19:30",System,Course viewed
8857,"16/11/22, 19:28",System,Course viewed
8857,"16/11/22, 19:28",Quiz,Course module viewed
fe9a,"16/11/22, 19:28",Folder,Course module viewed
7703,"16/11/22, 19:28",Folder,Course module viewed
fe9a,"16/11/22, 19:28",System,Course viewed
7703,"16/11/22, 19:25",System,Course viewed
fe9a,"16/11/22, 19:22",Folder,Course module viewed
fe9a,"16/11/22, 19:22",System,Course viewed
5e07,"16/11/22, 19:19",Folder,Course module viewed
1e4f,"16/11/22, 19:17",Turnitin Assignment 2,List Submissions
e18b,"16/11/22, 19:17",Folder,Course module viewed
e18b,"16/11/22, 19:17",System,Course viewed
d3e2,"16/11/22, 19:16",Folder,Course module viewed
8857,"16/11/22, 19:16",System,Course viewed
8857,"16/11/22, 19:16",Folder,Course module viewed
d3e2,"16/11/22, 19:16",System,Course viewed
8857,"16/11/22, 19:16",System,Course viewed
d3e2,"16/11/22, 19:16",Quiz,Quiz attempt reviewed
e18b,"16/11/22, 19:15",Folder,Course module viewed
d3e2,"16/11/22, 19:15",Quiz,Quiz attempt reviewed
646b,"16/11/22, 19:15",System,Course viewed
646b,"16/11/22, 19:15",User report,Grade user report viewed
13bb,"16/11/22, 19:14",Folder,Course module viewed
646b,"16/11/22, 19:14",Turnitin Assignment 2,List Submissions
71e7,"16/11/22, 19:14",Turnitin Assignment 2,List Submissions
646b,"16/11/22, 19:14",System,Course viewed
6484,"16/11/22, 19:14",Turnitin Assignment 2,List Submissions
13bb,"16/11/22, 19:14",System,Course viewed
6484,"16/11/22, 19:13",System,Course viewed
0326,"16/11/22, 19:12",Folder,Course module viewed
fe9a,"16/11/22, 19:12",Turnitin Assignment 2,List Submissions
0326,"16/11/22, 19:12",System,Course viewed
fe9a,"16/11/22, 19:12",System,Course viewed
0326,"16/11/22, 19:11",Turnitin Assignment 2,List Submissions
0326,"16/11/22, 19:10",Forum,Course module viewed
bde7,"16/11/22, 19:10",Folder,Course module viewed
a977,"16/11/22, 19:10",Turnitin Assignment 2,List Submissions
5e07,"16/11/22, 19:10",System,Course viewed
bde7,"16/11/22, 19:10",System,Course viewed
bde7,"16/11/22, 19:10",Folder,Course module viewed
0326,"16/11/22, 19:10",System,Course viewed
a977,"16/11/22, 19:10",System,Course viewed
bde7,"16/11/22, 19:10",System,Course viewed
e18b,"16/11/22, 19:10",System,Course viewed
bde7,"16/11/22, 19:10",Folder,Course module viewed
bde7,"16/11/22, 19:09",System,Course viewed
e18b,"16/11/22, 19:09",Folder,Course module viewed
e18b,"16/11/22, 19:09",System,Course viewed
5ce9,"16/11/22, 19:09",Folder,Course module viewed
5ce9,"16/11/22, 19:09",System,Course viewed
5ce9,"16/11/22, 19:09",Folder,Course module viewed
5ce9,"16/11/22, 19:08",System,Course viewed
5ce9,"16/11/22, 19:08",Kaltura Video Resource,Video resource viewed
5ce9,"16/11/22, 19:08",System,Course viewed
a977,"16/11/22, 19:07",Folder,Course module viewed
4f2c,"16/11/22, 19:07",Folder,Course module viewed
3914,"16/11/22, 19:07",Folder,Course module viewed
d3e2,"16/11/22, 19:07",Quiz,Quiz attempt reviewed
d3e2,"16/11/22, 19:07",Quiz,Quiz attempt submitted
d3e2,"16/11/22, 19:07",System,User graded
13bb,"16/11/22, 19:07",Folder,Course module viewed
3914,"16/11/22, 19:07",System,Course viewed
d3e2,"16/11/22, 19:06",Quiz,Quiz attempt summary viewed
d3e2,"16/11/22, 19:06",Quiz,Quiz attempt viewed
d3e2,"16/11/22, 19:06",Quiz,Quiz attempt viewed
0326,"16/11/22, 19:06",Turnitin Assignment 2,List Submissions
e18b,"16/11/22, 19:06",Folder,Course module viewed
13bb,"16/11/22, 19:06",System,Course viewed
e18b,"16/11/22, 19:06",Folder,Course module viewed
f21b,"16/11/22, 19:06",System,Course viewed
0326,"16/11/22, 19:06",System,Course user report viewed
491a,"16/11/22, 19:06",Folder,Course module viewed
5e07,"16/11/22, 19:06",Quiz,Quiz attempt reviewed
491a,"16/11/22, 19:06",System,Course viewed
fe9a,"16/11/22, 19:05",Folder,Course module viewed
5e07,"16/11/22, 19:05",Quiz,Course module viewed
d3e2,"16/11/22, 19:05",Quiz,Quiz attempt viewed
d3e2,"16/11/22, 19:04",Quiz,Quiz attempt viewed
d3e2,"16/11/22, 19:04",Quiz,Quiz attempt viewed
a977,"16/11/22, 19:04",System,Course viewed
5e07,"16/11/22, 19:04",System,Course viewed
a977,"16/11/22, 19:03",Quiz,Course module viewed
d3e2,"16/11/22, 19:03",Quiz,Quiz attempt viewed
1e4f,"16/11/22, 19:03",System,Course viewed
6cd6,"16/11/22, 19:02",Folder,Course module viewed
6cd6,"16/11/22, 19:02",System,Course viewed
6cd6,"16/11/22, 19:02",Kaltura Video Resource,Video resource viewed
6cd6,"16/11/22, 19:02",System,Course viewed
c897,"16/11/22, 19:02",Folder,Course module viewed
1e4f,"16/11/22, 19:02",Quiz,Quiz attempt reviewed
1e4f,"16/11/22, 19:02",Quiz,Course module viewed
c897,"16/11/22, 19:02",System,Course viewed
d3e2,"16/11/22, 19:02",Quiz,Quiz attempt viewed
d3e2,"16/11/22, 19:02",Quiz,Quiz attempt started
6cd6,"16/11/22, 19:01",Kaltura Video Resource,Video resource viewed
d3e2,"16/11/22, 19:01",Quiz,Course module viewed
d3e2,"16/11/22, 19:01",System,Course viewed
8857,"16/11/22, 19:01",Quiz,Course module viewed
1e4f,"16/11/22, 19:01",System,Course viewed
8857,"16/11/22, 19:01",System,Course viewed
4f2c,"16/11/22, 19:01",System,Course viewed
1e4f,"16/11/22, 19:01",User report,Grade user report viewed
4f2c,"16/11/22, 19:00",Folder,Course module viewed
4f2c,"16/11/22, 19:00",System,Course viewed
a977,"16/11/22, 19:00",Quiz,Quiz attempt reviewed
a977,"16/11/22, 19:00",Quiz,Quiz attempt submitted
a977,"16/11/22, 19:00",System,User graded
a977,"16/11/22, 19:00",Quiz,Quiz attempt summary viewed
71e7,"16/11/22, 18:59",Quiz,Quiz attempt reviewed
fe9a,"16/11/22, 18:59",System,Course viewed
0326,"16/11/22, 18:59",Quiz,Quiz attempt reviewed
0326,"16/11/22, 18:59",Quiz,Quiz attempt submitted
0326,"16/11/22, 18:59",System,User graded
13bb,"16/11/22, 18:59",Quiz,Quiz attempt reviewed
0326,"16/11/22, 18:59",Quiz,Quiz attempt summary viewed
13bb,"16/11/22, 18:59",Quiz,Quiz attempt submitted
13bb,"16/11/22, 18:59",System,User graded
0326,"16/11/22, 18:59",Quiz,Quiz attempt viewed
fe9a,"16/11/22, 18:59",Turnitin Assignment 2,List Submissions
0326,"16/11/22, 18:59",Quiz,Quiz attempt viewed
13bb,"16/11/22, 18:59",Quiz,Quiz attempt summary viewed
0326,"16/11/22, 18:59",Quiz,Quiz attempt viewed
fe9a,"16/11/22, 18:59",System,Course viewed
0326,"16/11/22, 18:59",Quiz,Quiz attempt viewed
a977,"16/11/22, 18:59",Quiz,Quiz attempt viewed
fe9a,"16/11/22, 18:59",Quiz,Course module viewed
13bb,"16/11/22, 18:59",Quiz,Quiz attempt viewed
a977,"16/11/22, 18:59",Quiz,Quiz attempt viewed
1e4f,"16/11/22, 18:59",System,Course viewed
0326,"16/11/22, 18:59",Quiz,Quiz attempt viewed
d3e2,"16/11/22, 18:59",File,Course module viewed
fe9a,"16/11/22, 18:58",Quiz,Quiz attempt reviewed
fe9a,"16/11/22, 18:58",Quiz,Quiz attempt submitted
fe9a,"16/11/22, 18:58",System,User graded
fe9a,"16/11/22, 18:58",Quiz,Quiz attempt summary viewed
a977,"16/11/22, 18:58",Quiz,Quiz attempt viewed
13bb,"16/11/22, 18:58",Quiz,Quiz attempt viewed
fe9a,"16/11/22, 18:58",Quiz,Quiz attempt viewed
0326,"16/11/22, 18:58",Quiz,Quiz attempt viewed
d3e2,"16/11/22, 18:58",System,Course viewed
0326,"16/11/22, 18:58",Quiz,Quiz attempt viewed
1e4f,"16/11/22, 18:58",Scheduler,Scheduler booking form viewed
0326,"16/11/22, 18:58",Quiz,Quiz attempt viewed
13bb,"16/11/22, 18:58",Quiz,Quiz attempt viewed
1e4f,"16/11/22, 18:58",System,Course viewed
a977,"16/11/22, 18:58",Quiz,Quiz attempt viewed
fe9a,"16/11/22, 18:57",Quiz,Quiz attempt viewed
13bb,"16/11/22, 18:57",Quiz,Quiz attempt viewed
0326,"16/11/22, 18:57",Quiz,Quiz attempt viewed
0326,"16/11/22, 18:57",Quiz,Quiz attempt viewed
13bb,"16/11/22, 18:57",Quiz,Quiz attempt viewed
020c,"16/11/22, 18:57",Page,Course module viewed
13bb,"16/11/22, 18:57",Quiz,Quiz attempt started
13bb,"16/11/22, 18:57",Quiz,Course module viewed
a8b5,"16/11/22, 18:57",Quiz,Quiz attempt reviewed
a8b5,"16/11/22, 18:57",Quiz,Quiz attempt submitted
a8b5,"16/11/22, 18:57",System,User graded
020c,"16/11/22, 18:57",Forum,Course module viewed
fe9a,"16/11/22, 18:57",Quiz,Quiz attempt viewed
a8b5,"16/11/22, 18:57",Quiz,Quiz attempt summary viewed
71e7,"16/11/22, 18:56",Quiz,Course module viewed
13bb,"16/11/22, 18:56",System,Course viewed
0326,"16/11/22, 18:56",Quiz,Quiz attempt viewed
fe9a,"16/11/22, 18:56",Quiz,Quiz attempt viewed
a8b5,"16/11/22, 18:56",Quiz,Quiz attempt viewed
72d1,"16/11/22, 18:56",Folder,Course module viewed
0326,"16/11/22, 18:56",Quiz,Quiz attempt viewed
a8b5,"16/11/22, 18:56",Quiz,Quiz attempt viewed
72d1,"16/11/22, 18:56",System,Course viewed
a977,"16/11/22, 18:56",Quiz,Quiz attempt viewed
a977,"16/11/22, 18:56",Quiz,Quiz attempt started
5e07,"16/11/22, 18:56",Quiz,Quiz attempt reviewed
5e07,"16/11/22, 18:56",Quiz,Quiz attempt submitted
5e07,"16/11/22, 18:56",System,User graded
fe9a,"16/11/22, 18:56",Quiz,Quiz attempt viewed
fe9a,"16/11/22, 18:56",Quiz,Quiz attempt started
72d1,"16/11/22, 18:56",Quiz,Course module viewed
fe9a,"16/11/22, 18:56",Quiz,Course module viewed
a977,"16/11/22, 18:56",Quiz,Course module viewed
a977,"16/11/22, 18:55",System,Course viewed
5e07,"16/11/22, 18:55",Folder,Course module viewed
0326,"16/11/22, 18:55",Quiz,Quiz attempt viewed
0326,"16/11/22, 18:55",Quiz,Quiz attempt started
f517,"16/11/22, 18:55",Quiz,Quiz attempt reviewed
f517,"16/11/22, 18:55",Quiz,Quiz attempt submitted
f517,"16/11/22, 18:55",System,User graded
0326,"16/11/22, 18:55",Quiz,Course module viewed
f517,"16/11/22, 18:55",Quiz,Quiz attempt summary viewed
a8b5,"16/11/22, 18:55",Quiz,Quiz attempt viewed
d3e2,"16/11/22, 18:55",Folder,Course module viewed
d3e2,"16/11/22, 18:55",URL,Course module viewed
f517,"16/11/22, 18:55",Quiz,Quiz attempt viewed
f21b,"16/11/22, 18:55",Quiz,Quiz attempt reviewed
d3e2,"16/11/22, 18:55",System,Course viewed
f21b,"16/11/22, 18:55",Quiz,Quiz attempt submitted
f21b,"16/11/22, 18:55",System,User graded
71e7,"16/11/22, 18:55",Quiz,Quiz attempt reviewed
